759	94	50	27	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
764	98	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
771	97	49	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
776	95	49	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
782	95	50	26	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
787	98	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
793	93	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
799	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
804	96	51	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
811	98	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
816	94	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
822	95	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
827	100	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
833	94	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
838	91	50	26	87	66	39	95	63	39	90	50	26	86	65	39	96	64	38	
844	96	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
849	97	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
856	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
862	93	50	26	87	66	39	96	63	39	90	50	26	86	65	39	96	64	38	
867	97	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
873	95	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
878	95	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
884	98	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
889	96	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
896	94	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
901	94	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
907	98	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
912	95	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
918	94	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
924	96	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
929	98	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
935	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
941	96	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
947	98	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
952	95	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
958	94	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
963	96	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
969	100	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
974	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
980	93	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
986	97	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
992	95	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
998	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1003	97	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1009	97	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1014	93	50	26	87	66	38	95	63	39	91	50	26	86	65	39	96	64	38	
1020	97	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1026	101	51	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1032	97	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1038	92	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1043	97	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1049	98	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1054	92	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1060	94	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1065	99	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1072	96	50	26	87	66	38	95	63	39	91	50	26	86	65	39	96	64	38	
1078	95	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1083	100	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1089	100	50	27	87	66	39	96	63	39	93	50	26	86	65	39	96	64	38	
1094	95	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1100	93	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1106	100	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1112	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1118	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1123	97	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1129	98	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1134	93	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1140	94	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1146	100	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1152	96	49	26	87	66	38	95	63	39	92	50	26	86	65	39	96	64	38	
1158	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1163	98	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1169	95	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1175	92	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1180	93	50	26	87	66	39	96	63	39	90	50	26	86	65	39	96	64	38	
1186	98	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1191	97	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1198	95	49	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1203	96	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1209	97	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1215	92	50	26	87	65	39	95	63	39	91	50	26	86	65	39	96	64	38	
1220	93	50	26	87	66	39	96	63	39	90	50	26	86	65	39	96	64	38	
1226	97	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1231	93	49	26	87	66	39	95	63	39	90	50	26	86	65	39	96	64	38	
1238	94	50	26	87	66	39	95	63	39	90	50	26	86	65	39	96	64	38	
1244	99	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1249	100	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1255	96	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1260	94	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1266	100	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1271	95	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1277	94	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1284	97	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1289	97	50	26	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1295	93	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1300	97	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1306	100	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1311	95	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1317	95	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1324	98	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1329	98	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1335	93	50	27	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1340	94	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1346	99	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1352	95	49	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1357	96	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1363	97	51	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1369	97	50	27	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1375	91	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1380	94	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1386	99	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1392	95	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1397	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1403	98	51	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1409	99	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1415	94	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1420	94	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1426	96	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1432	95	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1437	92	50	26	87	66	39	95	63	39	90	50	26	86	65	39	96	64	38	
1443	96	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1448	98	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1455	94	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1461	93	50	27	87	66	39	96	63	39	90	50	26	86	65	39	96	64	38	
1466	98	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1472	95	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1477	92	50	27	87	66	39	95	63	39	90	50	26	86	65	39	96	64	38	
1483	97	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1488	97	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1495	92	50	26	87	66	39	95	63	39	90	50	26	86	65	39	96	64	38	
1501	92	50	27	87	66	39	96	63	39	90	50	26	86	65	39	96	64	38	
1506	99	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1512	94	49	26	87	66	39	95	63	39	90	50	26	86	65	39	96	64	38	
1517	93	50	27	87	66	39	96	63	39	90	50	26	86	65	39	96	64	38	
1523	100	51	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1528	97	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1534	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1541	94	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1546	99	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1552	94	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1557	92	50	26	87	66	39	95	63	39	90	50	26	86	65	39	96	64	38	
1563	95	51	27	87	66	39	96	64	39	90	50	26	86	65	39	96	64	38	
1569	95	50	26	87	66	39	95	63	39	90	50	26	86	65	39	96	64	38	
1574	94	50	27	87	66	39	96	63	39	90	50	26	86	65	39	96	64	38	
1581	95	50	27	87	66	39	96	64	39	90	50	26	86	65	39	96	64	38	
1586	99	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1592	94	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1597	95	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1603	98	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1609	96	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1614	92	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1620	95	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1626	97	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1632	96	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1638	95	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1643	98	51	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1649	96	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1654	93	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1660	95	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1666	99	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1672	94	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1678	93	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1683	100	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1689	98	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1694	94	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1700	96	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1707	97	50	26	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1712	95	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1718	96	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1723	99	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1729	96	50	27	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1735	93	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1740	96	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1746	99	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1752	94	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1758	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1763	96	51	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1769	95	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1775	94	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1780	97	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1786	100	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1792	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1798	95	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1804	98	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1809	96	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1815	94	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1820	95	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1826	98	50	27	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1832	93	49	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1838	94	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1844	100	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1849	98	50	26	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1855	96	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1860	98	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1866	97	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1872	91	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1878	94	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1884	98	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1889	96	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1895	94	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1901	97	50	27	87	66	39	96	64	39	91	50	26	86	65	39	96	64	38	
1906	99	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1912	93	50	26	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1917	97	50	26	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1924	98	50	27	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1930	96	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1935	93	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
1941	100	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1946	98	50	26	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1952	93	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1958	94	50	26	87	66	39	96	63	39	91	50	26	86	65	39	96	64	38	
1964	100	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1970	96	49	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1975	97	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1981	98	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
1986	97	50	26	87	66	39	96	63	39	92	50	26	86	65	39	96	64	38	
1992	92	50	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
1998	95	50	27	87	66	39	95	63	39	91	50	26	86	65	39	96	64	38	
2003	98	50	27	87	66	39	96	64	39	92	50	26	86	65	39	96	64	38	
2010	96	49	26	87	66	39	95	63	39	92	50	26	86	65	39	96	64	38	
