kk
kk
kk
0.03649407456	0.002739348452	0.01040031688	0.02632179539	0.03650873349	0.0181987128	0.01179864269	0.005295617992
0.07298814912	0.007736647769	0.02032050877	0.009555961843	0.07301746698	0.008312092312	0.01611553333	0.004479900797
0.1094822237	0.006029932953	0.007254635293	0.01990696967	0.1095262005	0.005534931476	0.005085253622	0.0193267957
0.1459762982	0.01295286947	0.009919637538	0.02032590607	0.146034934	0.006246457765	0.008666727516	0.02442327297
0.1824703728	0.0176609726	0.01471196148	0.04188280229	0.1825436675	0.009937583991	0.005773158803	0.02183032437
0.2189644474	0.008944516836	0.005294671668	0.03050235207	0.2190524009	0.01814948811	0.009757528232	0.01193546881
0.2554585219	0.007471058855	0.002196796131	0.02373386445	0.2555611344	0.01093753615	0.02373347643	0.02017857174
0.2919525965	0.01323196311	0.008404490654	0.02338832656	0.2920698679	0.008025377473	0.005943758608	0.01273554277
0.328446671	0.00818918042	0.009962553323	0.02503430432	0.3285786014	0.01463410317	0.002069450136	0.02301401352
0.3649407456	0.002463526706	0.00206795735	0.01767725384	0.3650873349	0.001274818058	0.01296210246	0.0107400507
0.4014348202	0.001573459187	0.007825264378	0.02026767902	0.4015960684	0.009257218156	0.006386794643	0.01802674181
0.4379288947	0.00140493744	0.01093549808	0.0253742414	0.4381048019	0.01059262525	0.01109027067	0.01362034289
0.4744229693	0.009245725342	0.01342609765	0.02233806474	0.4746135354	0.002634677336	0.008009954847	0.01092526921
0.5109170439	0.002389524886	0.01706819637	0.01937491309	0.5111222689	0.007774730741	0.01285155736	0.008446338175
0.5474111184	0.01412080902	0.01303980649	0.01431503827	0.5476310024	0.009310240952	0.003337887267	0.01426896161
0.583905193	0.0185673416	0.001867889625	0.02883297673	0.5841397359	0.007522187191	0.001649384117	0.02564068501
0.6203992675	0.009782311606	0.01000422618	0.01819245112	0.6206484694	0.01595340638	0.006272608946	0.03069272306
0.6568933421	0.01167089997	0.008990476769	0.02112662221	0.6571572028	0.005469527005	0.01341081139	0.02764074417
0.6933874167	0.007813193097	0.004434576991	0.02749100341	0.6936659363	0.007436519443	0.01209446188	0.02811156478
0.7298814912	0.007813446416	0.001000808644	0.03894104925	0.7301746698	0.01179289692	0.009780870903	0.02418550001
0.7663755658	0.006574904195	0.001474812213	0.01751187195	0.7666834033	0.0006425064009	0.01586505765	0.03953681342
0.8028696403	0.01378931237	0.005606698197	0.03468975606	0.8031921368	0.01415132248	0.008861329452	0.04645868879
0.8393637149	0.01043169936	0.00499565193	0.04926405987	0.8397008703	0.01693873485	0.01518685346	0.04186210691
0.8758577895	0.01222265806	0.01172425327	0.05422365958	0.8762096038	0.009864534786	0.006271146078	0.04235059247
0.912351864	0.007170826191	0.007645974517	0.07396367966	0.9127183373	0.005679612294	0.005571649513	0.04917184369
0.9488459386	0.01742392595	0.02964111448	0.06287189527	0.9492270708	0.01556995	0.01463025318	0.07062330926
0.9853400131	0.00734899987	0.01304705804	0.07786968284	0.9857358043	0.02815172122	0.002957908851	0.1315630156
1.021834088	0.0240133736	0.006320262631	0.09834502176	1.022244538	0.04984990585	0.007695253061	0.2778112783
1.058328162	0.004442438003	0.007929877097	0.1020038208	1.058753271	0.356937627	0.02447942106	2.027925959
1.094822237	0.003841570495	0.02059382165	0.154113362	1.095262005	0.07087913451	0.009442203475	0.3397427295
1.131316311	0.05412999573	0.01018169232	0.4645760494	1.131770738	0.02862891614	0.002921033252	0.1543861969
1.167810386	0.2318165329	0.05439905291	2.281357672	1.168279472	0.01976882909	0.01081336173	0.09677495202
1.204304461	0.0613418268	0.01738786652	0.5824424375	1.204788205	0.0118703837	0.01459045933	0.08916238715
1.240798535	0.03077730454	0.005011579367	0.1417165849	1.241296939	0.0142703334	0.003617436448	0.06371770661
1.27729261	0.01336030736	0.00876422574	0.09766106948	1.277805672	0.007250791635	0.001397259694	0.06299653994
1.313786684	0.009182759141	0.007471985022	0.1087578952	1.314314406	0.004990346694	0.01473684012	0.03303450486
